Alabama,2001,Non-Hodgkin Lymphoma,Female,375
Alabama,2001,Non-Hodgkin Lymphoma,Male,387
Alabama,2001,Oral Cavity and Pharynx,Female,188
Alabama,2001,Oral Cavity and Pharynx,Male,373
Alabama,2001,Ovary,Female,344
Alabama,2001,Pancreas,Female,267
Alabama,2001,Pancreas,Male,234
Alabama,2001,Prostate,Male,3113
Alabama,2001,Stomach,Female,136
Alabama,2001,Stomach,Male,190
Alabama,2001,Thyroid,Female,191
Alabama,2001,Thyroid,Male,51
Alabama,2001,Urinary Bladder invasive and in situ,Female,203
Alabama,2001,Urinary Bladder invasive and in situ,Male,576
Alabama,2002,Brain and Other Nervous System,Female,139
Alabama,2002,Brain and Other Nervous System,Male,169
Alabama,2002,Breast,Female,3060
Alabama,2002,Breast,Male,34
Alabama,2002,Cervix Uteri,Female,261
Alabama,2002,Colon and Rectum,Female,1139
Alabama,2002,Colon and Rectum,Male,1216
Alabama,2002,Corpus Uteri,Female,381
Alabama,2002,Esophagus,Female,51
Alabama,2002,Esophagus,Male,171
Alabama,2002,Gallbladder,Female,23
Alabama,2002,Kidney and Renal Pelvis,Female,232
Alabama,2002,Kidney and Renal Pelvis,Male,385
Alabama,2002,Larynx,Female,46
Alabama,2002,Larynx,Male,193
Alabama,2002,Leukemias,Female,234
Alabama,2002,Leukemias,Male,284
Alabama,2002,Liver,Female,76
Alabama,2002,Liver,Male,135
Alabama,2002,Lung and Bronchus,Female,1436
Alabama,2002,Lung and Bronchus,Male,2191
Alabama,2002,Melanoma of the Skin,Female,283
Alabama,2002,Melanoma of the Skin,Male,340
Alabama,2002,Myeloma,Female,137
Alabama,2002,Myeloma,Male,137
Alabama,2002,Non-Hodgkin Lymphoma,Female,368
Alabama,2002,Non-Hodgkin Lymphoma,Male,440
Alabama,2002,Oral Cavity and Pharynx,Female,174
Alabama,2002,Oral Cavity and Pharynx,Male,391
Alabama,2002,Ovary,Female,387
Alabama,2002,Pancreas,Female,241
Alabama,2002,Pancreas,Male,229
Alabama,2002,Prostate,Male,3076
Alabama,2002,Stomach,Female,129
Alabama,2002,Stomach,Male,192
Alabama,2002,Thyroid,Female,209
Alabama,2002,Thyroid,Male,83
Alabama,2002,Urinary Bladder invasive and in situ,Female,216
Alabama,2002,Urinary Bladder invasive and in situ,Male,623
Alabama,2003,Brain and Other Nervous System,Female,131
Alabama,2003,Brain and Other Nervous System,Male,169
Alabama,2003,Breast,Female,2895
Alabama,2003,Breast,Male,26
Alabama,2003,Cervix Uteri,Female,204
Alabama,2003,Colon and Rectum,Female,1112
Alabama,2003,Colon and Rectum,Male,1264
Alabama,2003,Corpus Uteri,Female,440
Alabama,2003,Esophagus,Female,48
Alabama,2003,Esophagus,Male,196
Alabama,2003,Gallbladder,Female,23
Alabama,2003,Gallbladder,Male,17
Alabama,2003,Kidney and Renal Pelvis,Female,254
Alabama,2003,Kidney and Renal Pelvis,Male,397
Alabama,2003,Larynx,Female,45
Alabama,2003,Larynx,Male,184
Alabama,2003,Leukemias,Female,222
Alabama,2003,Leukemias,Male,266
Alabama,2003,Liver,Female,52
Alabama,2003,Liver,Male,128
Alabama,2003,Lung and Bronchus,Female,1378
Alabama,2003,Lung and Bronchus,Male,2186
Alabama,2003,Melanoma of the Skin,Female,266
Alabama,2003,Melanoma of the Skin,Male,368
Alabama,2003,Myeloma,Female,119
Alabama,2003,Myeloma,Male,130
Alabama,2003,Non-Hodgkin Lymphoma,Female,365
Alabama,2003,Non-Hodgkin Lymphoma,Male,415
Alabama,2003,Oral Cavity and Pharynx,Female,150
Alabama,2003,Oral Cavity and Pharynx,Male,419
Alabama,2003,Ovary,Female,286
Alabama,2003,Pancreas,Female,230
Alabama,2003,Pancreas,Male,242
Alabama,2003,Prostate,Male,3088
Alabama,2003,Stomach,Female,123
Alabama,2003,Stomach,Male,167
Alabama,2003,Thyroid,Female,226
Alabama,2003,Thyroid,Male,79
Alabama,2003,Urinary Bladder invasive and in situ,Female,196
Alabama,2003,Urinary Bladder invasive and in situ,Male,609
Alabama,2004,Brain and Other Nervous System,Female,144
Alabama,2004,Brain and Other Nervous System,Male,173
Alabama,2004,Breast,Female,2937
Alabama,2004,Breast,Male,20
Alabama,2004,Cervix Uteri,Female,199
Alabama,2004,Colon and Rectum,Female,1161
Alabama,2004,Colon and Rectum,Male,1310
Alabama,2004,Corpus Uteri,Female,442
Alabama,2004,Esophagus,Female,39
Alabama,2004,Esophagus,Male,189
Alabama,2004,Gallbladder,Female,27
Alabama,2004,Kidney and Renal Pelvis,Female,282
Alabama,2004,Kidney and Renal Pelvis,Male,439
Alabama,2004,Larynx,Female,65
Alabama,2004,Larynx,Male,213
Alabama,2004,Leukemias,Female,236
Alabama,2004,Leukemias,Male,301
Alabama,2004,Liver,Female,77
Alabama,2004,Liver,Male,144
Alabama,2004,Lung and Bronchus,Female,1457
Alabama,2004,Lung and Bronchus,Male,2347
Alabama,2004,Melanoma of the Skin,Female,319
Alabama,2004,Melanoma of the Skin,Male,416
Alabama,2004,Myeloma,Female,154
Alabama,2004,Myeloma,Male,192
Alabama,2004,Non-Hodgkin Lymphoma,Female,411
Alabama,2004,Non-Hodgkin Lymphoma,Male,458
Alabama,2004,Oral Cavity and Pharynx,Female,174
Alabama,2004,Oral Cavity and Pharynx,Male,405
Alabama,2004,Ovary,Female,349
Alabama,2004,Pancreas,Female,270
Alabama,2004,Pancreas,Male,255
Alabama,2004,Prostate,Male,3269
Alabama,2004,Stomach,Female,131
Alabama,2004,Stomach,Male,166
Alabama,2004,Thyroid,Female,249
Alabama,2004,Thyroid,Male,81
Alabama,2004,Urinary Bladder invasive and in situ,Female,230
Alabama,2004,Urinary Bladder invasive and in situ,Male,601
Alabama,2005,Brain and Other Nervous System,Female,140
Alabama,2005,Brain and Other Nervous System,Male,159
Alabama,2005,Breast,Female,3081
Alabama,2005,Breast,Male,17
Alabama,2005,Cervix Uteri,Female,197
Alabama,2005,Colon and Rectum,Female,1194
Alabama,2005,Colon and Rectum,Male,1282
Alabama,2005,Corpus Uteri,Female,462
Alabama,2005,Esophagus,Female,63
Alabama,2005,Esophagus,Male,183
Alabama,2005,Gallbladder,Female,23
Alabama,2005,Gallbladder,Male,17
Alabama,2005,Kidney and Renal Pelvis,Female,294
Alabama,2005,Kidney and Renal Pelvis,Male,457
Alabama,2005,Larynx,Female,63
Alabama,2005,Larynx,Male,202
Alabama,2005,Leukemias,Female,249
Alabama,2005,Leukemias,Male,299
Alabama,2005,Liver,Female,51
Alabama,2005,Liver,Male,171
Alabama,2005,Lung and Bronchus,Female,1535
Alabama,2005,Lung and Bronchus,Male,2231
Alabama,2005,Melanoma of the Skin,Female,375
Alabama,2005,Melanoma of the Skin,Male,544
Alabama,2005,Myeloma,Female,143
Alabama,2005,Myeloma,Male,152
Alabama,2005,Non-Hodgkin Lymphoma,Female,385
Alabama,2005,Non-Hodgkin Lymphoma,Male,481
Alabama,2005,Oral Cavity and Pharynx,Female,199
Alabama,2005,Oral Cavity and Pharynx,Male,450
Alabama,2005,Ovary,Female,346
Alabama,2005,Pancreas,Female,265
Alabama,2005,Pancreas,Male,274
Alabama,2005,Prostate,Male,3352
Alabama,2005,Stomach,Female,134
Alabama,2005,Stomach,Male,186
Alabama,2005,Thyroid,Female,260
Alabama,2005,Thyroid,Male,71
Alabama,2005,Urinary Bladder invasive and in situ,Female,204
Alabama,2005,Urinary Bladder invasive and in situ,Male,694
Alabama,2006,Brain and Other Nervous System,Female,164
Alabama,2006,Brain and Other Nervous System,Male,144
Alabama,2006,Breast,Female,3250
Alabama,2006,Breast,Male,24
Alabama,2006,Cervix Uteri,Female,199
Alabama,2006,Colon and Rectum,Female,1193
Alabama,2006,Colon and Rectum,Male,1309
Alabama,2006,Corpus Uteri,Female,494
Alabama,2006,Esophagus,Female,47
Alabama,2006,Esophagus,Male,195
Alabama,2006,Gallbladder,Female,30
Alabama,2006,Kidney and Renal Pelvis,Female,285
Alabama,2006,Kidney and Renal Pelvis,Male,449
Alabama,2006,Larynx,Female,57
Alabama,2006,Larynx,Male,219
Alabama,2006,Leukemias,Female,214
Alabama,2006,Leukemias,Male,285
Alabama,2006,Liver,Female,65
Alabama,2006,Liver,Male,155
Alabama,2006,Lung and Bronchus,Female,1484
Alabama,2006,Lung and Bronchus,Male,2345
Alabama,2006,Melanoma of the Skin,Female,367
Alabama,2006,Melanoma of the Skin,Male,541
Alabama,2006,Myeloma,Female,134
Alabama,2006,Myeloma,Male,151
Alabama,2006,Non-Hodgkin Lymphoma,Female,360
Alabama,2006,Non-Hodgkin Lymphoma,Male,423
Alabama,2006,Oral Cavity and Pharynx,Female,212
Alabama,2006,Oral Cavity and Pharynx,Male,505
Alabama,2006,Ovary,Female,341
Alabama,2006,Pancreas,Female,264
Alabama,2006,Pancreas,Male,301
Alabama,2006,Prostate,Male,3785
Alabama,2006,Stomach,Female,105
Alabama,2006,Stomach,Male,176
Alabama,2006,Thyroid,Female,249
Alabama,2006,Thyroid,Male,103
Alabama,2006,Urinary Bladder invasive and in situ,Female,201
Alabama,2006,Urinary Bladder invasive and in situ,Male,684
Alabama,2007,Brain and Other Nervous System,Female,146
Alabama,2007,Brain and Other Nervous System,Male,188
Alabama,2007,Breast,Female,3254
Alabama,2007,Breast,Male,25
Alabama,2007,Cervix Uteri,Female,237
Alabama,2007,Colon and Rectum,Female,1179
Alabama,2007,Colon and Rectum,Male,1349
Alabama,2007,Corpus Uteri,Female,506
Alabama,2007,Esophagus,Female,47
Alabama,2007,Esophagus,Male,221
Alabama,2007,Gallbladder,Female,41
Alabama,2007,Gallbladder,Male,17
Alabama,2007,Kidney and Renal Pelvis,Female,297
Alabama,2007,Kidney and Renal Pelvis,Male,475
Alabama,2007,Larynx,Female,53
Alabama,2007,Larynx,Male,225
Alabama,2007,Leukemias,Female,265
Alabama,2007,Leukemias,Male,357
Alabama,2007,Liver,Female,70
Alabama,2007,Liver,Male,192
Alabama,2007,Lung and Bronchus,Female,1590
Alabama,2007,Lung and Bronchus,Male,2277
Alabama,2007,Melanoma of the Skin,Female,392
Alabama,2007,Melanoma of the Skin,Male,579
Alabama,2007,Myeloma,Female,142
Alabama,2007,Myeloma,Male,174
Alabama,2007,Non-Hodgkin Lymphoma,Female,406
Alabama,2007,Non-Hodgkin Lymphoma,Male,439
Alabama,2007,Oral Cavity and Pharynx,Female,181
Alabama,2007,Oral Cavity and Pharynx,Male,475
Alabama,2007,Ovary,Female,319
Alabama,2007,Pancreas,Female,273
Alabama,2007,Pancreas,Male,307
Alabama,2007,Prostate,Male,3925
Alabama,2007,Stomach,Female,146
Alabama,2007,Stomach,Male,189
Alabama,2007,Thyroid,Female,293
Alabama,2007,Thyroid,Male,99
Alabama,2007,Urinary Bladder invasive and in situ,Female,241
Alabama,2007,Urinary Bladder invasive and in situ,Male,700
Alabama,2008,Brain and Other Nervous System,Female,171
Alabama,2008,Brain and Other Nervous System,Male,201
Alabama,2008,Breast,Female,3452
Alabama,2008,Breast,Male,39
Alabama,2008,Cervix Uteri,Female,198
Alabama,2008,Colon and Rectum,Female,1247
Alabama,2008,Colon and Rectum,Male,1385
Alabama,2008,Corpus Uteri,Female,520
Alabama,2008,Esophagus,Female,33
Alabama,2008,Esophagus,Male,220
Alabama,2008,Gallbladder,Female,37
Alabama,2008,Kidney and Renal Pelvis,Female,335
Alabama,2008,Kidney and Renal Pelvis,Male,510
Alabama,2008,Larynx,Female,58
Alabama,2008,Larynx,Male,244
Alabama,2008,Leukemias,Female,276
Alabama,2008,Leukemias,Male,369
Alabama,2008,Liver,Female,87
Alabama,2008,Liver,Male,213
Alabama,2008,Lung and Bronchus,Female,1642
Alabama,2008,Lung and Bronchus,Male,2488
Alabama,2008,Melanoma of the Skin,Female,428
Alabama,2008,Melanoma of the Skin,Male,637
Alabama,2008,Myeloma,Female,132
Alabama,2008,Myeloma,Male,174
Alabama,2008,Non-Hodgkin Lymphoma,Female,386
Alabama,2008,Non-Hodgkin Lymphoma,Male,412
Alabama,2008,Oral Cavity and Pharynx,Female,223
Alabama,2008,Oral Cavity and Pharynx,Male,476
Alabama,2008,Ovary,Female,387
Alabama,2008,Pancreas,Female,341
Alabama,2008,Pancreas,Male,348
Alabama,2008,Prostate,Male,3777
Alabama,2008,Stomach,Female,142
Alabama,2008,Stomach,Male,200
Alabama,2008,Thyroid,Female,338
Alabama,2008,Thyroid,Male,114
Alabama,2008,Urinary Bladder invasive and in situ,Female,201
Alabama,2008,Urinary Bladder invasive and in situ,Male,750
Alabama,2009,Brain and Other Nervous System,Female,161
Alabama,2009,Brain and Other Nervous System,Male,200
Alabama,2009,Breast,Female,3448
Alabama,2009,Breast,Male,21
Alabama,2009,Cervix Uteri,Female,235
Alabama,2009,Colon and Rectum,Female,1172
Alabama,2009,Colon and Rectum,Male,1303
Alabama,2009,Corpus Uteri,Female,520
Alabama,2009,Esophagus,Female,51
Alabama,2009,Esophagus,Male,221
Alabama,2009,Gallbladder,Female,39
Alabama,2009,Kidney and Renal Pelvis,Female,363
Alabama,2009,Kidney and Renal Pelvis,Male,549
Alabama,2009,Larynx,Female,54
Alabama,2009,Larynx,Male,212
Alabama,2009,Leukemias,Female,309
Alabama,2009,Leukemias,Male,354
Alabama,2009,Liver,Female,92
Alabama,2009,Liver,Male,213
Alabama,2009,Lung and Bronchus,Female,1639
Alabama,2009,Lung and Bronchus,Male,2412
Alabama,2009,Melanoma of the Skin,Female,466
Alabama,2009,Melanoma of the Skin,Male,688
Alabama,2009,Myeloma,Female,146
Alabama,2009,Myeloma,Male,187
Alabama,2009,Non-Hodgkin Lymphoma,Female,376
Alabama,2009,Non-Hodgkin Lymphoma,Male,479
Alabama,2009,Oral Cavity and Pharynx,Female,177
Alabama,2009,Oral Cavity and Pharynx,Male,511
Alabama,2009,Ovary,Female,365
Alabama,2009,Pancreas,Female,306
Alabama,2009,Pancreas,Male,316
Alabama,2009,Prostate,Male,3854
Alabama,2009,Stomach,Female,130
Alabama,2009,Stomach,Male,184
Alabama,2009,Thyroid,Female,287
Alabama,2009,Thyroid,Male,120
Alabama,2009,Urinary Bladder invasive and in situ,Female,224
Alabama,2009,Urinary Bladder invasive and in situ,Male,727
Alabama,2010,Brain and Other Nervous System,Female,152
Alabama,2010,Brain and Other Nervous System,Male,180
Alabama,2010,Breast,Female,3433
Alabama,2010,Breast,Male,25
Alabama,2010,Cervix Uteri,Female,200
Alabama,2010,Colon and Rectum,Female,1113
Alabama,2010,Colon and Rectum,Male,1265
Alabama,2010,Corpus Uteri,Female,552
Alabama,2010,Esophagus,Female,62
Alabama,2010,Esophagus,Male,203
Alabama,2010,Gallbladder,Female,26
Alabama,2010,Kidney and Renal Pelvis,Female,345
Alabama,2010,Kidney and Renal Pelvis,Male,541
Alabama,2010,Larynx,Female,44
Alabama,2010,Larynx,Male,234
Alabama,2010,Leukemias,Female,253
Alabama,2010,Leukemias,Male,358
Alabama,2010,Liver,Female,91
Alabama,2010,Liver,Male,226
Alabama,2010,Lung and Bronchus,Female,1615
Alabama,2010,Lung and Bronchus,Male,2422
Alabama,2010,Melanoma of the Skin,Female,457
Alabama,2010,Melanoma of the Skin,Male,678
Alabama,2010,Myeloma,Female,187
Alabama,2010,Myeloma,Male,194
Alabama,2010,Non-Hodgkin Lymphoma,Female,440
Alabama,2010,Non-Hodgkin Lymphoma,Male,479
Alabama,2010,Oral Cavity and Pharynx,Female,237
Alabama,2010,Oral Cavity and Pharynx,Male,493
Alabama,2010,Ovary,Female,345
Alabama,2010,Pancreas,Female,347
Alabama,2010,Pancreas,Male,329
Alabama,2010,Prostate,Male,3872
Alabama,2010,Stomach,Female,135
Alabama,2010,Stomach,Male,206
Alabama,2010,Thyroid,Female,348
Alabama,2010,Thyroid,Male,98
Alabama,2010,Urinary Bladder invasive and in situ,Female,241
Alabama,2010,Urinary Bladder invasive and in situ,Male,797
Alabama,2011,Brain and Other Nervous System,Female,134
Alabama,2011,Brain and Other Nervous System,Male,196
Alabama,2011,Breast,Female,3461
Alabama,2011,Breast,Male,22
Alabama,2011,Cervix Uteri,Female,207
Alabama,2011,Colon and Rectum,Female,1044
Alabama,2011,Colon and Rectum,Male,1267
Alabama,2011,Corpus Uteri,Female,531
Alabama,2011,Esophagus,Female,63
Alabama,2011,Esophagus,Male,215
Alabama,2011,Gallbladder,Female,26
Alabama,2011,Gallbladder,Male,17
Alabama,2011,Kidney and Renal Pelvis,Female,322
Alabama,2011,Kidney and Renal Pelvis,Male,546
Alabama,2011,Larynx,Female,58
Alabama,2011,Larynx,Male,249
Alabama,2011,Leukemias,Female,289
Alabama,2011,Leukemias,Male,372
Alabama,2011,Liver,Female,87
Alabama,2011,Liver,Male,268
Alabama,2011,Lung and Bronchus,Female,1728
Alabama,2011,Lung and Bronchus,Male,2290
Alabama,2011,Melanoma of the Skin,Female,417
Alabama,2011,Melanoma of the Skin,Male,682
Alabama,2011,Myeloma,Female,153
Alabama,2011,Myeloma,Male,182
Alabama,2011,Non-Hodgkin Lymphoma,Female,400
Alabama,2011,Non-Hodgkin Lymphoma,Male,468
Alabama,2011,Oral Cavity and Pharynx,Female,210
Alabama,2011,Oral Cavity and Pharynx,Male,482
Alabama,2011,Ovary,Female,334
Alabama,2011,Pancreas,Female,370
Alabama,2011,Pancreas,Male,391
Alabama,2011,Prostate,Male,3817
Alabama,2011,Stomach,Female,139
Alabama,2011,Stomach,Male,224
Alabama,2011,Thyroid,Female,361
Alabama,2011,Thyroid,Male,112
Alabama,2011,Urinary Bladder invasive and in situ,Female,264
Alabama,2011,Urinary Bladder invasive and in situ,Male,802
Alabama,2012,Brain and Other Nervous System,Female,175
Alabama,2012,Brain and Other Nervous System,Male,219
Alabama,2012,Breast,Female,3582
Alabama,2012,Breast,Male,27
Alabama,2012,Cervix Uteri,Female,236
Alabama,2012,Colon and Rectum,Female,1153
Alabama,2012,Colon and Rectum,Male,1287
Alabama,2012,Corpus Uteri,Female,548
Alabama,2012,Esophagus,Female,52
Alabama,2012,Esophagus,Male,207
Alabama,2012,Gallbladder,Female,32
Alabama,2012,Gallbladder,Male,22
Alabama,2012,Kidney and Renal Pelvis,Female,374
Alabama,2012,Kidney and Renal Pelvis,Male,626
Alabama,2012,Larynx,Female,47
Alabama,2012,Larynx,Male,208
Alabama,2012,Leukemias,Female,285
Alabama,2012,Leukemias,Male,385
Alabama,2012,Liver,Female,81
Alabama,2012,Liver,Male,279
Alabama,2012,Lung and Bronchus,Female,1648
Alabama,2012,Lung and Bronchus,Male,2382
Alabama,2012,Melanoma of the Skin,Female,501
Alabama,2012,Melanoma of the Skin,Male,701
Alabama,2012,Myeloma,Female,164
Alabama,2012,Myeloma,Male,208
Alabama,2012,Non-Hodgkin Lymphoma,Female,422
Alabama,2012,Non-Hodgkin Lymphoma,Male,479
Alabama,2012,Oral Cavity and Pharynx,Female,222
Alabama,2012,Oral Cavity and Pharynx,Male,532
Alabama,2012,Ovary,Female,355
Alabama,2012,Pancreas,Female,336
Alabama,2012,Pancreas,Male,367
Alabama,2012,Prostate,Male,3412
Alabama,2012,Stomach,Female,132
Alabama,2012,Stomach,Male,233
Alabama,2012,Thyroid,Female,330
Alabama,2012,Thyroid,Male,115
Alabama,2012,Urinary Bladder invasive and in situ,Female,212
Alabama,2012,Urinary Bladder invasive and in situ,Male,777
Alabama,2013,Brain and Other Nervous System,Female,170
Alabama,2013,Brain and Other Nervous System,Male,187
Alabama,2013,Breast,Female,3689
Alabama,2013,Breast,Male,45
Alabama,2013,Cervix Uteri,Female,224
Alabama,2013,Colon and Rectum,Female,1171
Alabama,2013,Colon and Rectum,Male,1346
Alabama,2013,Corpus Uteri,Female,568
Alabama,2013,Esophagus,Female,49
Alabama,2013,Esophagus,Male,227
Alabama,2013,Gallbladder,Male,17
Alabama,2013,Kidney and Renal Pelvis,Female,381
Alabama,2013,Kidney and Renal Pelvis,Male,602
Alabama,2013,Larynx,Female,59
Alabama,2013,Larynx,Male,191
Alabama,2013,Leukemias,Female,284
Alabama,2013,Leukemias,Male,377
Alabama,2013,Liver,Female,109
Alabama,2013,Liver,Male,308
Alabama,2013,Lung and Bronchus,Female,1659
Alabama,2013,Lung and Bronchus,Male,2280
Alabama,2013,Melanoma of the Skin,Female,413
Alabama,2013,Melanoma of the Skin,Male,623
Alabama,2013,Myeloma,Female,194
Alabama,2013,Myeloma,Male,205
Alabama,2013,Non-Hodgkin Lymphoma,Female,430
Alabama,2013,Non-Hodgkin Lymphoma,Male,488
Alabama,2013,Oral Cavity and Pharynx,Female,215
Alabama,2013,Oral Cavity and Pharynx,Male,546
Alabama,2013,Ovary,Female,373
Alabama,2013,Pancreas,Female,344
Alabama,2013,Pancreas,Male,382
Alabama,2013,Prostate,Male,3318
Alabama,2013,Stomach,Female,163
Alabama,2013,Stomach,Male,202
Alabama,2013,Thyroid,Female,313
Alabama,2013,Thyroid,Male,123
Alabama,2013,Urinary Bladder invasive and in situ,Female,256
Alabama,2013,Urinary Bladder invasive and in situ,Male,865
Alabama,2014,Brain and Other Nervous System,Female,155
Alabama,2014,Brain and Other Nervous System,Male,165
Alabama,2014,Breast,Female,3728
Alabama,2014,Breast,Male,42
Alabama,2014,Cervix Uteri,Female,247
Alabama,2014,Colon and Rectum,Female,1187
Alabama,2014,Colon and Rectum,Male,1356
Alabama,2014,Corpus Uteri,Female,617
Alabama,2014,Esophagus,Female,62
Alabama,2014,Esophagus,Male,193
Alabama,2014,Gallbladder,Female,39
Alabama,2014,Gallbladder,Male,19
Alabama,2014,Kidney and Renal Pelvis,Female,381
Alabama,2014,Kidney and Renal Pelvis,Male,605
Alabama,2014,Larynx,Female,55
Alabama,2014,Larynx,Male,205
Alabama,2014,Leukemias,Female,296
Alabama,2014,Leukemias,Male,403
Alabama,2014,Liver,Female,101
Alabama,2014,Liver,Male,299
Alabama,2014,Lung and Bronchus,Female,1632
Alabama,2014,Lung and Bronchus,Male,2330
Alabama,2014,Melanoma of the Skin,Female,422
Alabama,2014,Melanoma of the Skin,Male,640
Alabama,2014,Myeloma,Female,196
Alabama,2014,Myeloma,Male,225
Alabama,2014,Non-Hodgkin Lymphoma,Female,425
Alabama,2014,Non-Hodgkin Lymphoma,Male,479
Alabama,2014,Oral Cavity and Pharynx,Female,201
Alabama,2014,Oral Cavity and Pharynx,Male,555
Alabama,2014,Ovary,Female,357
Alabama,2014,Pancreas,Female,367
Alabama,2014,Pancreas,Male,383
Alabama,2014,Prostate,Male,3103
Alabama,2014,Stomach,Female,164
Alabama,2014,Stomach,Male,244
Alabama,2014,Thyroid,Female,371
Alabama,2014,Thyroid,Male,149
Alabama,2014,Urinary Bladder invasive and in situ,Female,232
Alabama,2014,Urinary Bladder invasive and in situ,Male,819
Alabama,2015,Brain and Other Nervous System,Female,143
Alabama,2015,Brain and Other Nervous System,Male,201
Alabama,2015,Breast,Female,3849
Alabama,2015,Breast,Male,49
Alabama,2015,Cervix Uteri,Female,236
Alabama,2015,Colon and Rectum,Female,1207
Alabama,2015,Colon and Rectum,Male,1305
Alabama,2015,Corpus Uteri,Female,619
Alabama,2015,Esophagus,Female,55
Alabama,2015,Esophagus,Male,240
Alabama,2015,Gallbladder,Female,36
Alabama,2015,Gallbladder,Male,17
Alabama,2015,Kidney and Renal Pelvis,Female,409
Alabama,2015,Kidney and Renal Pelvis,Male,666
Alabama,2015,Larynx,Female,57
Alabama,2015,Larynx,Male,212
Alabama,2015,Leukemias,Female,296
Alabama,2015,Leukemias,Male,412
Alabama,2015,Liver,Female,116
Alabama,2015,Liver,Male,317
Alabama,2015,Lung and Bronchus,Female,1674
Alabama,2015,Lung and Bronchus,Male,2267
Alabama,2015,Melanoma of the Skin,Female,494
Alabama,2015,Melanoma of the Skin,Male,778
Alabama,2015,Myeloma,Female,204
Alabama,2015,Myeloma,Male,213
Alabama,2015,Non-Hodgkin Lymphoma,Female,415
Alabama,2015,Non-Hodgkin Lymphoma,Male,530
Alabama,2015,Oral Cavity and Pharynx,Female,234
Alabama,2015,Oral Cavity and Pharynx,Male,559
Alabama,2015,Ovary,Female,348
Alabama,2015,Pancreas,Female,381
Alabama,2015,Pancreas,Male,394
Alabama,2015,Prostate,Male,3499
Alabama,2015,Stomach,Female,147
Alabama,2015,Stomach,Male,235
Alabama,2015,Thyroid,Female,400
Alabama,2015,Thyroid,Male,125
Alabama,2015,Urinary Bladder invasive and in situ,Female,246
Alabama,2015,Urinary Bladder invasive and in situ,Male,837
Alabama,2016,Brain and Other Nervous System,Female,156
Alabama,2016,Brain and Other Nervous System,Male,195
Alabama,2016,Breast,Female,3837
Alabama,2016,Breast,Male,54
Alabama,2016,Cervix Uteri,Female,250
Alabama,2016,Colon and Rectum,Female,1277
Alabama,2016,Colon and Rectum,Male,1300
Alabama,2016,Corpus Uteri,Female,610
Alabama,2016,Esophagus,Female,56
Alabama,2016,Esophagus,Male,219
Alabama,2016,Gallbladder,Female,42
Alabama,2016,Gallbladder,Male,18
